business_id,latitude,longitude,attributes.Price Range,review_count,stars
FcEqwS96qqg4h-fuCOJEUQ,33.584254,-112.186859,2,7,3.5
lqP9T2YRLLqgJ-5AYwTfCA,45.5346946,-73.6145874,3,4,4
q0AKQzEXQgAanw-WNZJ3xg,33.3796242,-111.7559874,1,21,4
vq5tMKvjDNDjtHi7pxs0TA,36.1141241,-115.3087109,2,65,4
JVvoR67gHw45G3hioQZp1g,33.0540274,-112.049053,2,27,3.5
uvqLZ4QDuoW1ConHmJZTWw,40.3977871,-80.0358083,1,4,4.5
dZWeTsqPJQe94jv7JmJzHA,36.117583,-115.1605162,0,7,3
F13tDMn9lncYeiW6f__s-Q,40.4418104,-79.9526494,1,4,4
427eAOGHnFCmgohhprEgUQ,33.4522782,-111.7093564,0,3,1
Dwc7RvkEyrUtfIk-Ygw1AQ,40.43071171,-80.00749105,2,15,4
YG6R28PMejmg4K-fsoqWpw,36.0709656,-115.0993055,0,3,5
RIR2xvjQtQCbhrmZCzUZJw,36.054859,-115.181762,0,62,3
59FiZzr6ABj8OCrSODGYNQ,33.5532416,-112.098376,2,4,2
N_AicjXIG4IJFzJ-Fzf_ng,36.1003499,-115.1728418,0,26,4.5
NW8oT7STzS_lnGq9na1hKw,49.0113,8.39522,2,6,4.5
#NAME?,45.5217245,-73.6150612,0,3,4
jyarHblPRf09Sjma5OJqgQ,33.599373,-111.976761,0,3,4.5
ikhwY-DfUBekgeaDygHpdA,33.4096405,-111.6844495,1,49,5
FtEF-2FqYEFEFYwTNK2fuw,33.424447,-112.071805,0,3,2.5
iil_0vkGuAOxyIxiaabhAQ,45.4754299,-73.622947,1,20,4.5
swlpxJkixbPEaRJQHjSi4g,40.44047595,-79.99900617,2,3,4
uqz86HaPcqXkA7FyPfXXIQ,33.4941567,-112.0909731,2,4,5
OsFaNR6Y3dR0FjwgsKOZew,33.476784,-111.988207,0,6,5
xo_6l_q8WyBaQF6__VPXCQ,35.36901228,-80.72526506,0,6,3
SKTJU4rBvzezzXK3mWOpew,36.0560276,-115.0840727,1,70,4
RwCU-0Pa18U1a3tD2r8x2g,35.983612,-115.186523,0,4,5
fCtJLhCiCNx6r_Ly9t6dCg,55.9623822,-3.1976167,2,8,3.5
szIQG4u8KFx5dTbEX43zDQ,36.1600724,-115.350056,0,5,5
5MrvFGWFMk6fN3WyL0XCyQ,36.15824994,-115.069382,1,3,4.5
okvhzVSYwfN02cn3reYXHw,40.4771669,-79.956985,2,36,4.5
PK8zzeoYCYftW2D2KO0MgQ,36.0552472,-114.9279547,0,4,5
6lGp9rZkSXdz5Pqsv5F3PQ,45.5024837,-73.5709615,2,10,4
i6XMXHR1HnX6EeNMntXDig,33.3897576,-111.9343636,1,5,3.5
bQj_nZIGUtpY_TPNnfREVw,33.5321111,-112.256285,1,3,3.5
9Hl-QedUEe3L_D4HC65f0g,33.3352703,-111.8074553,0,3,5
rRB5g3ninz9a4SpcWIBcBQ,33.263243,-111.861722,2,7,5
Fpv8P6Yhxc5_DfR_hZ6gCA,33.5834251,-111.9768837,2,46,5
X9CmMNGjySuXovyiJBkRzA,43.0745043,-89.397269,0,5,3
jDtR17R4qnZJlllpMOcdhQ,33.493736,-111.929579,2,5,5
HhhQY_KctuMaZNv7OF75Pg,33.382544,-111.810964,0,5,4
z-vuSxK4jQvRBdsk4lFCAw,33.5868352,-111.925891,2,329,4
Gtj3_Iqfx-1MvApe9YkK7w,33.3904459,-111.7884306,0,3,3.5
kdRWD8m5h_E52D3L4-sriQ,45.50801588,-73.57019934,1,3,4
6hstXHKD7hYK9RoPxG0Fww,36.071686,-115.089818,0,4,3.5
OOA3GP2GjJvX_tbzVznNFQ,36.02117841,-115.1500167,0,11,4
Yz-y6d0MmIXJfrgXtPIgpA,36.125847,-115.204286,0,3,5
nzhhhaIvvLD6oF8c_Dh5wg,36.020108,-115.1167735,1,93,4.5
sNBquLTaV3IbUWkzSUlTpw,36.11718307,-115.1382748,2,247,4.5
75hp1dHtMxLGbunwDZq7Cw,43.1216105,-89.3115336,0,6,3.5
nsik0_j6ftuQdB_46HyDHA,35.99106305,-115.1024387,2,20,5
gVAWhznaZvPf7WaMfDQuSA,35.219162,-80.813703,1,6,3
wnw7YxZaEXuF49CEVo-ZOg,36.1084263,-115.1373615,1,15,4.5
_ZaUFBNMWKmkmg-43DnENw,43.045967,-89.3792134,0,6,3
tg88uNQ_Qeq3zopVmBY5dA,43.1025123,-89.3499824,1,24,4
QBoynogVWpl44LglOEIYhw,33.4143548,-111.9262937,1,31,3.5
XiCnbGY6R92Ji7r38jceZA,33.5089688,-112.0471388,1,49,3.5
fYlUfOfQarOIIjjQDeq6Lg,35.3099289,-80.754271,1,16,3.5
4j7Ddj34nS_wNtdOUj0dBg,45.517253,-73.5803639,1,3,4.5
i5Tq_jzm3osbY_uEJ79N1g,36.0553223,-115.0471927,2,120,4.5
ePJs-hfN2xzeZANrb1RTqQ,36.08985458,-115.1914368,0,3,5
rdm8ExqMRrAvwkTv0PP3RA,36.0375607,-114.976159,0,5,5
P1ZkQdiCAvD94WJgdonzjg,36.1289978,-115.1376724,1,4,4
MmRqTcPD3dOf_yfpF4I_wA,40.4371292,-80.0005157,2,6,4
RaZbpH72mw7uGzpOypAYig,35.0303097,-80.8535521,1,8,3
GujeCcaNnwxXcz9NGPbaoA,33.69847263,-112.143262,0,5,4
hdlaZgoKv-Z3YKNZIxAaLw,36.01807399,-115.1012241,1,18,4
xjSFeUIvCZBzDHwQ_26TJg,40.117278,-88.203156,1,16,5
3lTVLF-v64OxkG1lI0O4Tw,36.0143056,-115.1175105,0,3,5
VCXzyRLE7EM1GduSdypQTw,36.07097,-115.243522,2,138,3.5
wmX-8GOuvbG4ushW2-lreA,33.3312297,-111.642224,0,3,5
8DMBaSMeR0h2SP3IqF9R_w,33.46355988,-112.0669791,0,4,2.5
BwoDGFuFpZf1YWHw551OAA,33.383123,-111.964485,4,5,4
K2ycDEk6_bTjL6hYwBSpxg,36.04168336,-115.2416369,2,27,4.5
rVZ4DbmsXbuJBgfJAb2ncA,36.193937,-115.191902,1,3,4
xcxkEmy4CD-qaJUqprvpHA,33.5686625,-111.888922,2,79,4.5
ezQxKy-pZByuqPUD58jkcw,33.5531316,-112.0534478,1,58,4.5
sUIBLqhzC-BHORcN6BCayQ,33.5313469,-112.055977,2,3,5
6Ai-Uz3h9eC7UiaLvR-irA,49.01022814,8.392091015,2,13,3.5
mPoG-nf5jjOE2H0A2JSX7w,55.9469108,-3.197444,1,18,4.5
qOJ8J2CKrrYHysajFjTN7A,36.133766,-115.311471,0,6,4.5
HXwr1Zh2zSltr_lR_GQv7w,43.149324,-89.399159,1,10,3.5
K_nqJ1VLJT8Z29MarQR27Q,40.36263305,-80.02964751,0,4,5
UoFnLGEwYlXUezYFkxQ2Vw,36.14585299,-115.2993916,0,19,4
2ZMNvNvZLbpgC-ch2EUqEg,36.15830885,-115.212905,0,3,5
h_mtZnEyiCbx615R5qB_Ng,36.158723,-115.069395,1,9,4
m4LaTWm5vP01mGpFcqoPZw,40.457185,-79.916872,2,86,3
hDjaedbhTtVZzSSKTRVoMw,33.312255,-111.794583,0,3,5
tsiT3h1CSs5iB_XZ4rc4QQ,36.0753624,-115.0730735,3,14,3.5
pb8SR4ZH-eaj5EnWeJQrsA,33.489912,-112.0804263,0,7,3
gf7ZnEJO4mm2v5_mzIiXVQ,36.1605905,-115.3351112,2,14,3.5
a7H1crfc9XcHQtAEkRcGLg,43.0959435,-89.5141841,2,14,4
Psk2gqx2EqSMrWMvLFP2qQ,33.6339573,-112.3766361,0,6,4
5tCx72Q6h_AXBiMH-YnooQ,36.0969383,-115.1816964,1,50,5
MVlllUxh8x024j_ZRaYc9A,35.22307996,-80.94045616,2,18,2
lHUH8A8JfagoyzNn7sNLmQ,45.4982387,-73.6261052,3,5,4.5
8nGYkYkNEdrvt4RFtBhvuw,55.9459816,-3.2125303,2,12,4
KiL-J-0-_Kbrsp6vFBrGZQ,33.44368,-111.723429,0,6,5
2PWfevulgZnGDCK3eweEFA,36.1003499,-115.1728418,3,3,2.5
JsQTXPE-JzRSH_4IEAWo7g,36.158026,-115.289113,0,3,4.5
EIxfhJjDVqGfcqKCLlW4VA,33.64012349,-112.3611443,2,12,4.5
bPVotyFvP_FNSIr4R8evcw,33.32936422,-111.9796339,2,53,4
93fEJZYc3B-jOMaXce7G5A,33.666693,-112.124353,1,111,4.5
nZmmvY-noT5f3F6fVfjRsw,33.652575,-112.244142,2,3,4
npTb-B5Uu9gtk6wFi3iW_g,36.2009132,-115.2814365,0,3,4.5
QxMTU1sZruqwMa9WkA3f5A,33.3073585,-111.7585492,0,5,5
uGMtki-_7K2w_jIbkuTWGQ,33.495328,-112.082367,2,29,4.5
91DVkr1dYTGpYqj1mZjb9w,33.7515789,-111.9913274,2,3,5
HCLudIQYMDsteMkjc5dOQA,33.497345,-111.928528,2,19,4.5
ZV1uiya7_lBfoZoU-FJSMg,36.1148582,-115.1316866,1,25,3
9vVSZnUYs7vU3lg3tXZruQ,36.07420731,-115.1816566,1,37,4.5
iYlz_hDQqATfQ-tXVMH35w,35.2188734,-80.8108769,0,10,5
XraR0XLzGhzVrAdv4WzFkA,43.124704,-89.30981901,2,3,4.5
5wX8rxKIsVPrNI1hfq5WVw,36.22030725,-115.3254745,2,31,4
IVKfggCQxQacIow9xP0fjA,33.6194903,-111.8963147,1,31,3
2iq_p-JWlSBVjXgWSSSBkQ,33.5675177,-112.1703705,0,4,5
z88Gh7GlVkslaqUx2f_GKA,45.507351,-73.5676924,2,7,3.5
BKXvYeZtmcHjeBa2PsN1PQ,33.24721417,-111.63408,0,6,3.5
vXOHPKxH97jtZEmTMoLVKg,33.534184,-112.174034,2,3,5
kC5Cd7a1RKEL-B6PRU4pkg,36.0573012,-115.1285587,2,20,5
Fza38idqJr9tl6rsITsHgw,33.5095059,-112.0279146,2,3,4
3BLfy6cbqF_tZt69HjXD9w,35.2324862,-80.8442261,1,71,4
U4C3U_vaKS_l8nd-PJwMzg,36.1144707,-115.1692922,0,24,4.5
x7i6wvMI0R8hi-pwoIFP4g,33.3059721,-111.7597854,0,30,3
gTRcK_Kjvs2qZEMJMvue_w,33.308139,-111.841029,0,12,4
vD2Z9HLTFzRT0ZOWjJWkdg,33.601973,-111.88792,0,3,5
vriLsEHju-MCnNlkbjCUMA,33.627883,-111.8912687,1,24,4
G80_8pMkIfGV6Ls5UooxEg,33.377882,-111.860028,0,3,5
C0VBU6tkY551KEuIWwf1KQ,33.691453,-112.096593,0,3,5
er0igxfiINm-jcYyppBGyg,45.519674,-73.5549453,2,6,2
yVBRp4SduvdsOTeEEXcYxw,33.4941704,-111.9260519,0,3,5
PITWAwXmgFAi3IaO3bbNYA,33.3522828,-111.8403193,2,5,5
dahiQ4ZScjYBo5tG2edNmQ,33.5793892,-112.1195513,1,10,2.5
nqPUxdg6g5BWD7gpHaRPiA,33.7423942,-112.1054685,0,3,3.5
PJTkNpQoINUFE9II1DSYLA,33.4146606,-111.9135023,2,18,4.5
RsPJQ4dnWbXvFNwq_B5LEA,33.319681,-111.8978018,1,70,3.5
P4RKvzsvNwcWWsuhQMV6nw,36.109511,-115.141935,0,3,4.5
Dktk0WoXR7TZmWqj7B7cqQ,36.1042315,-115.1372273,2,19,5
GL_XLlnc8pkWaUw_P5M3kg,35.99832418,-115.1109905,0,7,3.5
cuzUZT5xNB_JphIvqTiOog,33.639297,-111.869348,0,23,5
NVBDwjujs-VLhlUPI3-8MA,45.5364685,-73.6480789,2,4,4
qGffC4h6UOTSkLhzjj59FQ,36.14621857,-115.2424863,1,345,4.5
YYm1mnmE36Ne7d5sT9huZQ,33.45878245,-112.0722661,1,197,4
sTLaqlyAzaUBtyc9QxBa-A,36.0999842,-115.3012098,0,57,4.5
k7PlvJABB-sd2FK7A7ECtQ,33.32041353,-111.80475,1,7,4.5
sgEf_lEBfmbNbhhBS6iMyg,33.4993987,-112.0302164,2,8,5
G9kP3YiSNPfjbCbvorTDEQ,33.6577429,-111.929248,4,6,2.5
CymaobKBqH-MA9pE1AmhJA,33.476533,-112.091997,2,4,5
Oi6yKqB_EJFwSM3dnZphpg,35.115507,-80.697427,2,18,4
1oGlmvAvNd5sixlNfeFP7A,33.5331253,-112.2581419,0,4,3.5
Edqm-93Wq4idqu6_azISig,33.4971932,-111.9303363,2,17,3.5
j1JzDh--v9P4wehtt_qBfQ,36.125587,-115.211199,1,73,4
Y3HxB_cfLezq7YWRT0xVKw,33.4952356,-112.1472605,2,3,5
IAg85irUUlzvClm1qryQCw,55.95299568,-3.114474176,2,3,3.5
KRIaEUoIK1bMUJg8u1E75Q,55.9529502,-3.197322,1,7,3
Zc4wit6xSj3fZZFICflsyw,33.4587814,-112.0722749,1,17,4
kuJunNdybFRVvvTuGldkoQ,35.02674516,-80.96221535,2,10,2.5
oImoBuaFaNE9XrulzmkzJA,36.247745,-115.208644,1,6,3
bvuBkozGj30B_xrkX7-h7g,33.61956,-111.879016,0,9,2
iVlFbjRkFxN_vwMVfuty_Q,36.2639715,-115.256796,2,3,4.5
ycKuvqklhYFsgnW3hlvouQ,40.074725,-88.249264,0,13,2.5
Fan21vHC2WoHVdNtQBlt1Q,33.62313393,-111.9250411,2,4,3.5
455opZNOdp4v9O4N_WJrTQ,45.514798,-73.5743397,1,8,3.5
rtxbB81jnmJ0OiGmS9xECA,36.24063,-115.249942,1,50,3
a01hFcJmzxnfaxIUpAWIjw,35.17181313,-80.84899832,2,47,3.5
X9savRKExqQsP9ZNSsz98g,36.2576752,-115.2304131,0,3,5
RFptxIzC6o8DBQXNs_ZtJg,33.46688782,-112.2762688,2,3,5
T0g94VgTzoO2XNm8MvTvZg,36.0894888,-115.2431996,2,17,4.5
PSTqu8-aqU03b87HrZ1Yow,33.37821513,-111.9399139,1,3,3.5
VPwx-XJTT-OvF-kNUsG6lQ,36.089494,-115.138026,2,8,5
Z_NMfH1S3PbQMLvlqk_qLA,36.1453333,-115.2778317,2,18,4.5
v_6CD6s41aBPvygTJRK5ew,45.5331758,-73.6133331,3,13,5
jvk4s56gzNcsKxhk8GXLNg,36.0122673,-114.9638664,1,31,2.5
OlpyplEJ_c_hFxyand_Wxw,33.575816,-111.926234,2,65,3.5
19vgSedDj3aIlrjkIPa2dg,33.574725,-111.903708,2,6,5
d8tNIqq9TIrjU3YOoIvjOg,33.554825,-111.899636,0,5,4
mo-zc81Q52d-iz5Put3zzw,36.0552452,-115.1723424,1,63,3.5
y-oGzpDGv8qreNq-ZOLWyA,33.7106879,-112.2731102,0,3,3.5
PzCo6ms0fcLyOwPfTOsArQ,36.20724,-115.303058,0,3,5
5Jek-hyFF-ltuA_-r4W8-g,33.2799679,-111.802273,0,4,3
wSZ6AalBRO488tZvlUuENw,36.01571093,-115.1194544,0,6,5
9QcfFpTkkyHFD1yo33QA4Q,35.176096,-80.779351,0,4,5
2N1Q8tNCTawI4UWVHWMyag,36.170055,-115.140844,1,5,5
lG-GBvN54O9y1yiVFzpvkw,36.27477705,-115.1186364,2,5,3
8Q9pnkIGDV7UnDw9F-XFWw,33.40779,-111.8228343,2,7,4.5
d5NCb9EFgsE4oPlnSXdIgg,36.1731191,-115.0784234,1,17,2
63xT-zQj-opxHWdjW__Ygg,35.153216,-80.937278,0,10,1
6Fu26Y978okFG6WgOMfu-Q,33.8000093,-112.1279076,1,52,4.5
DsjlH_z4Fia9-gARox7twQ,33.37079492,-111.928197,0,6,5
0xwM18gGQd0v8kSa1znLFw,45.5086699,-73.5539925,0,3,3
cQTuanighUr6t02WWrkTlQ,33.2803221,-111.6855512,0,19,4.5
JHanuNBM8J4B6RakfRLgFg,33.53855805,-111.8908726,2,55,3
dz1bfyHR5lOdse4b4UiQiQ,33.534484,-112.2619851,2,60,2.5
b2V26WaTcJJgGxiAMBODAw,35.16847378,-80.87525749,2,45,4.5
FEogmEn8AJFr7Y1HK4PgUw,33.4215293,-112.221185,3,3,2.5
fX1WiBf5D23yuzEqdO3ByQ,36.1511188,-115.1525981,2,21,4
nwHbqJyR8-1JUPz4q_nQzg,35.1274285,-80.8599193,0,4,2.5
2CsPF0FZqR2EaFDNtp1zaQ,36.187601,-115.236657,0,3,1
wGIyMDw0AOiOZNTkjwkxfw,33.580975,-111.925697,2,7,5
F-IQeGMTRPku-F9rOvk0mg,45.525,-73.582547,0,3,4.5
j9J5X9qteM8GOlF5T94YnQ,45.542623,-73.6293592,2,13,3.5
SWiCev9H0kIpHqownaegwQ,33.3263606,-111.9809121,0,11,1.5
mj_8kIJGATFFsf1eVSiydg,33.365447,-111.821363,0,3,2.5
rUDHatzrH7bApC_pXVw5Ww,36.23363145,-115.250946,1,7,3.5
-4vjcfGpSB2deqkySrKEsg,43.0470342,-89.3939631,2,7,4
Rs4GpKd_kFyTeDxE-ZTqWw,36.15881212,-115.20964,1,25,4
77jFevBpysigCin82zf7IQ,36.11094962,-115.1725583,2,14,3
is8DoVz7a0hplW12B1meWg,33.48150365,-112.0240815,0,32,5
3jEWYkORV9ChBcAYLafLkA,33.510394,-112.011028,2,3,5
DMfHJ-Ol1wukTO7Ops59Hw,33.6234324,-111.89655,0,3,5
AXJQb44RGuUuwekE8Mdelw,33.3776606,-112.16893,1,14,2.5
D7d-X4fLvVIdsCDFGpqzmg,33.6001599,-111.9786989,1,116,4.5
0lIv46vNhSfd10zBhPrVjQ,36.010634,-115.281528,0,9,5
9T-jx5FYPZF0l0qJrh5OUw,36.0725582,-115.1057205,0,5,5
RmMdiXNpbGAlBjdhJZ318A,36.1150198,-115.2953383,1,3,4.5
Uzw_ix5mVexfeV4IRmQ8zw,33.4941704,-111.9260519,2,5,5
OWYyMYDl5RoRnjew7nTGmQ,33.499275,-111.925776,3,3,5
v5-A1WBxEWqPdM6z0gXiPg,33.376011,-112.57161,0,3,3.5
DalZjrdwVHkPZUz5k1soCg,33.638964,-112.3907206,2,42,3
Qq_Lv5aMLn1Q7OjW9ND8lg,35.20847321,-80.86094666,0,5,4.5
Yh5D27n9z8sfYTQ8uB_kyg,33.4841824,-112.3643022,0,3,1
KrK3KLneTC_I5QTF8v9dkQ,45.5018391,-73.5598009,2,12,4.5
5tR-rbB05inJ3KXQcRay1g,33.458851,-112.07628,4,4,5
MTcQEOSWxYPXLrROo2DvDQ,36.0989467,-115.2427429,0,4,3
h9RR2Gu6hoGPiW4afh7zhQ,36.114935,-115.209737,3,7,5
lSNZY1TjoXAG39Hu35CILA,33.239174,-111.713637,0,14,4.5
dXhtDqv354aj0w3UZAygrQ,36.1151927,-115.2320254,2,17,5
YtVwTaJY9jm296AP6NGLiw,36.159205,-115.1729681,2,3,5
5e21MA77AmMJ_ZcR3dggaw,43.0254779,-89.3453812,0,3,5
G8NzxDLtq-QmM0Ccph2-Vw,33.50983753,-112.0832645,2,9,4
SauhNd4CGVQjoKK2FLVaUQ,35.0604838,-80.9902451,1,6,5
phJiywlkjztj9jQETBO-Uw,35.06318808,-80.7736126,2,25,4
x2KdW1b5mcLFqkVuow3s6g,33.5033212,-112.1437343,2,5,5
XG688GZEqulkDJv6INQE4Q,33.3345698,-111.7383162,0,24,5
Eau1wotM4_wIrVrah1FnPg,33.3221537,-111.7205691,2,14,5
2uFIevoT4gFG9w4MJUkGGA,45.4955166,-73.705745,0,3,1.5
zZMUjeW_fPtReXlXqRbnLw,49.0419,8.39253,2,9,4.5
9Nf3YTiypM1gG_QE_b81Kg,55.9739548,-3.1902668,0,3,5
fkW1FJY_x-iw7tG3dz3wZg,49.0102409,8.3978762,3,9,3
APkUk3cAyw0VMrmelknW0A,55.9798,-3.17367,4,11,4
tYlwIZWPEQFvU9avTaIv3w,33.409798,-111.925934,1,31,4
dGmcCxrRp0j4Z7t59DsAaQ,36.1104125,-115.2067011,2,8,5
irK6XZ6yBrs6EZsb_uGMVQ,49.00725952,8.401811423,3,10,3
hGu5qSTT5ixmrfTif9v1wQ,55.9489951,-3.195634,3,3,2.5
i_827Jm7Aiqp92r04tHvQg,55.9655226,-3.2737166,2,3,4.5
nI2gpx1BkOc69sfzB8eUuw,55.9582523,-3.2128819,0,6,5
agkUtfCYDPnLmxcFL54r5w,49.0239835,8.3530988,1,16,5
yHVC4YksYeGe7xOvqRk-XA,35.202427,-80.845771,3,11,4.5
2HrxDnhtVoG3B9A7mXfOXg,36.025403,-115.046688,1,22,3
2KMolX_oir63yoNRI-7u6g,55.9572891,-3.2075661,4,5,3.5
3vU8txINGIoB4LCJ1x63lw,33.4599705,-112.2554511,0,3,1
B8eoxbgP8eppMV_os-XDMQ,55.9400397,-3.2045317,0,4,4.5
TbPbHknC5EMptGyoq0uK3A,49.023,8.41793,1,18,4.5
bSNb73315kS9dOJ1q6uy9g,48.92931,8.2673,2,3,3.5
cXpQJiyJirHfnbbFscPmhw,55.9458,-3.1911,3,25,3.5
NyQYqcf1JNKurWQfzpvILQ,55.961875,-3.2008995,2,10,4.5
UdampabkGc901niJkrNn9w,55.9398,-3.18345,0,3,5
7cOs3Cni36UISS7S0mI_CA,33.45246255,-112.0824961,0,3,5
rEIpUO7frpsiI21NDA4agQ,55.9350844,-3.104329,2,3,4
Ev3QnBEllz77G-yZA4bDDg,55.9562762,-3.1634248,1,4,3
9jSE6VWYhI_4NRwoXRQQ4w,49.0090329,8.4153663,1,18,4.5
Ds15PXK8uFDvkvVDaBuOVw,49.0091135,8.4112809,1,13,4.5
jRE_OFEa8dmp2S25x-fgbw,55.954,-3.18764,2,45,3
HXuq9fAMq6RBRUov0opSdw,55.9478599,-3.1903955,3,4,4.5
B-0Bv6OaLnpma9-Di-H-ig,55.9829397,-3.1931072,1,5,4.5
uzdMzqDzjoQBhH9g3T4Kng,36.1808058,-115.2422401,1,3,5
z6kQ-Ppxr03mV807vT6BjA,55.9355949,-3.2423663,1,3,1
IOwuFFUwRljuOxatDCGm6w,33.3345486,-111.8048599,2,79,3.5
n8Ky9yX7KdM9uhO5PIS5IQ,49.0053857,8.4106836,3,12,4.5
PG2FkHAGKLxc389ZQ6lM6w,55.9529681,-3.1910603,0,3,2
i5OJAtAfw_adcXuiYPXM2w,49.0090852,8.4036314,2,37,3.5
FLC7oV_V_3lZGcrWzeOjKQ,36.0189359,-115.064938,2,3,5
xQWfaN75HU8tGuTV5GjLZw,55.9487987,-3.1860562,1,5,3
kQjb7djuKcC8FDFC1kuDPQ,55.8605363,-3.0703066,1,3,3.5
OFcm5X3ppaZuunHhf7J9_g,55.9525,-3.19385,0,3,2.5
13HqRPuLUPyxaWWwA9lylQ,33.305363,-111.9658126,0,13,5
qMu23-drIBhru4lYEKRvmA,55.9373159,-3.3913382,0,3,3
skNHzBMqkvE5eTYXoXikzw,55.94742859,-3.206488566,0,4,4
#NAME?,55.9507882,-3.1874407,3,11,4
e8fH5fJwcj7TFJmYRNMjOw,36.1120605,-115.1532804,0,4,5
YWp1E5ZBJQhlbgbDhS6zcw,49.0099888,8.3946101,3,5,2.5
U5AG--iykoCKepQIbtkX8w,55.9466467,-3.2157798,2,4,5
USPUNW45OzD3-IopAQ_T0Q,33.4254628,-111.8985211,0,4,5
WJeSI2oOM6NCqOzuMKDPGA,33.436051,-111.9996779,2,17,3
hhJKsnDFDLGhIbvzFhWAEw,49.0127895,8.3933216,3,13,3
zCrw7M5HOQlLArFLq6j3aw,36.1156338,-115.172557,1,8,4.5
p9zQzAarxtulvnR3N4xcbA,48.974622,8.3160137,3,13,4
kmnOj92KT0mIRyNHJO6oxA,33.4255104,-111.9400054,0,4,1
0pwlo4P6QdkLVoHnIGh3hA,55.9414899,-3.1815179,3,6,4.5
RbYyfvWAunwm7P9wiXAlgg,55.8736591,-3.1696611,0,4,4.5
xOHV4QKNn_9FH7gslunbEQ,49.0091019,8.4125177,3,8,4
IgM8YxlaB7z6DEaS_mvDWQ,55.9444,-3.18372,0,4,4
krnqEmx5JJLc_0Q_RI2H9g,55.9393892,-3.1798637,2,3,4.5
ukWmqiBsWnLz3q1C2nF7vg,55.9495,-3.1902,2,3,4.5
OiWGQFQ2kyRpZFdgwygnmg,55.9431495,-3.2035761,0,6,4.5
xz0_RIIeBSCMGqGzS8FX7g,55.9641537,-3.1776915,0,4,2
lRwrll8csNpnfOzKpgQppg,55.9906704,-3.3852536,0,6,4
sMe3y_v4-VKoQts-VGbw5A,49.0099064,8.3985821,2,9,4.5
df1bhriVXG1rrdDLcjdlxA,48.9999533,8.4173066,2,3,4.5
ZD-BYDaCfUaKp3riMp20aw,55.9502,-3.18754,0,4,3.5
0_PhTFpxw-wYuqYDMvniZg,49.0076344,8.4145013,2,11,4.5
rlM9Tk50fwDdshq7eFKfSw,55.9582657,-3.1856526,3,9,5
CuOXOs2rtytWDWqLVQnZOg,55.9749369,-3.1721734,4,4,4
OJZ1TPKe6RnBihtPutFXUg,55.9430391,-3.2896086,2,4,5
DQbTJ-_0kbMadHRIAJ7GvA,55.957182,-3.1853623,3,10,3.5
_GL6DHtUPgd12k4iqcGSmA,55.9553707,-3.2235067,0,3,5
eD1lyk3ZOrH9-usZqgiZmg,55.9296364,-3.2723737,2,3,5
Eng_aff0ZBcIxE4-z2cdcw,55.936007,-3.2414385,2,9,4.5
TDP5xIn4bbrQGWyaxcFazg,55.9478616,-3.2059115,2,4,4
qWsWsHsOY9rTZVEr773LEw,49.0094259,8.4203417,2,15,3.5
HlpH-gyLfsb-2wyFe52q-Q,55.9589792,-3.2107654,2,4,4.5
1dMKCeDeUPQeMWVZVNucoQ,33.4653351,-112.2773056,0,6,3
1Te7UEnwH2GMyQk2gCo2hQ,33.3661465,-111.7893974,1,52,5
thHZmpjkuwDD39i1wXEGtA,36.0410251,-115.1722419,0,3,3.5
OEAFny970M4VgLx-kcs-Hw,43.1252734,-89.4914951,0,3,5
sVo5r3L52pxIuyqmAqQ3dA,45.5054289,-73.5676911,0,3,4
#NAME?,35.124853,-80.707806,1,28,4
UkB8miSySFx2cd3uGESLkQ,36.106542,-115.17204,1,5,2.5
NsnXXv0myDLgTa7M3VoMGw,36.106542,-115.17204,0,7,3
VQuvw_PcP-Nn-TB7o618Dg,33.405652,-111.875246,1,46,4
G-pxCqknyWQBBTxUuodSEQ,33.5819953,-111.9249424,2,26,4
lO_HY6I64DNNnrUF4kdi8A,33.50216758,-111.9047702,4,7,3.5
LorMcT1SQi_jS361mSKKzA,33.4273797,-112.047902,0,9,5
hB3D0POdr5DjByOSEAbQQw,36.0764957,-115.108898,3,5,5
N4hXY64FHMtm1rfBq_ql9w,33.4122322,-111.9213111,0,4,5
btyUDDEtkdTIaVXSIsqJKg,33.4354634,-112.0069893,2,51,3
BITUQfpxGgwU5vdS7zlgeQ,33.3937103,-111.7180642,2,44,4
6x5yOyKHuC0aDw3u2mFKyw,33.4354634,-112.0069893,2,16,2.5
U6VNpHFkZVfIuCfc7N1UhA,33.5101301,-112.0393895,2,12,5
6cn7-3olpZvRopDemO3Z5A,45.5339014,-73.6596558,4,3,1
OQIDPNTLuOD8io9FoKKIKA,40.1101985,-88.2402729,0,5,3
VKUnvxBKdIOyW_xAtIgeHw,36.14021,-115.2421364,0,5,5
uq_cgrcgLzDN6NbVWXHHgw,35.0531562,-80.8471264,1,48,4
cfx6pyNJOyPGZ1su1WCI4A,35.1479474,-80.9298497,0,3,4.5
Gj4jjtKTyqe_jki1ICuORg,35.2090262,-80.8231923,2,5,4
x8Eqm2xOCF3THxN1eovIkw,33.3220031,-111.9297746,2,9,5
7Xh4TotFU3nqaV5YGCsSug,33.468848,-111.910516,0,3,5
gPdZmh3NnBorQiprxprTpA,36.1439368,-115.2449437,0,28,4.5
JpYn_HdxQNZQSlWWv4P6Iw,36.20043016,-115.27985,1,46,4
P2pcwETgQ_adKXyso-SJ5g,35.151098,-80.828153,3,106,4
